ID,PRODUCT_ID,PIXEL_X,PIXEL_Y,LATITUDE,LONGITUDE,SURFACE_ID,CLOUD_CHARACTERISTICS_ID,CLOUD_TYPE_ID,CLOUD HEIGHT_ID,SHADOW_ID,AEROSOL TYPE_ID,GLINT_ID,WATER BODY CHARACTERISTICS_ID,ICE TYPE_ID,OVERSATURATION_ID,SURFACE_TYPE_ID,CLIMATE_ZONE_ID,SEASON_ID,DAY_TIME_ID,SHALLOWNESS_ID
183807725,183807605,7259,7575,60.64774323,-145.67276,20,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807726,183807605,7298,7492,60.65512085,-145.665329,20,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807727,183807605,7362,7444,60.6593132,-145.6534424,20,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807728,183807605,7479,7481,60.65577316,-145.6321869,20,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807729,183807605,7261,7678,60.63849258,-145.6727753,20,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807730,183807605,7085,7652,60.6411438,-145.7048492,20,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807731,183807605,7041,7825,60.62569046,-145.7135162,20,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807732,183807605,6896,7777,60.63025284,-145.7398376,20,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807733,183807605,7099,7912,60.61777878,-145.7032318,20,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807734,183807605,7111,8036,60.60662842,-145.7014771,20,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807735,183807605,7163,7916,60.61730576,-145.6915588,20,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807736,183807605,7208,7809,60.62683105,-145.6829376,20,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807737,183807605,7251,7732,60.63366318,-145.6748047,20,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807738,183807605,7408,7471,60.65680313,-145.6451263,20,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807739,183807605,7355,7631,60.64253998,-145.655426,20,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807740,183807605,7190,7545,60.65055847,-145.6852722,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807741,183807605,7201,7538,60.65116882,-145.6832275,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807742,183807605,7223,7533,60.651577,-145.679184,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807743,183807605,7234,7525,60.65227509,-145.6771545,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807744,183807605,7246,7518,60.65288162,-145.6749268,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807745,183807605,7252,7505,60.65403748,-145.6737823,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807746,183807605,7266,7494,60.65499878,-145.6711884,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807747,183807605,7279,7481,60.65614319,-145.6687622,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807748,183807605,7297,7470,60.65709686,-145.6654205,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807749,183807605,7305,7456,60.65834045,-145.6639099,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807750,183807605,7381,7384,60.66466141,-145.6497345,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807751,183807605,7009,7658,60.64073563,-145.7187653,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807752,183807605,7020,7638,60.64251328,-145.7166748,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807753,183807605,6995,7675,60.63923645,-145.7213898,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807754,183807605,6959,7673,60.63947678,-145.727951,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807755,183807605,6929,7692,60.63782501,-145.7335052,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807756,183807605,6881,7717,60.63566208,-145.7423706,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807757,183807605,6858,7734,60.63417816,-145.7466278,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807758,183807605,6842,7746,60.63312531,-145.749588,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807759,183807605,6812,7758,60.63209915,-145.7551117,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807760,183807605,6744,7799,60.62853622,-145.7676849,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807761,183807605,6736,7801,60.62836838,-145.7691498,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807762,183807605,6540,7864,60.62303925,-145.8051758,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807763,183807605,6591,7855,60.62376404,-145.7958221,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807764,183807605,6603,7851,60.62410355,-145.7936249,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807765,183807605,6615,7848,60.6243515,-145.7914276,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807766,183807605,6626,7840,60.62505341,-145.7893829,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807767,183807605,6560,7859,60.62345505,-145.8014984,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807768,183807605,6520,7878,60.62181473,-145.8088684,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807769,183807605,6490,7894,60.62042618,-145.8144073,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807770,183807605,6468,7910,60.61902618,-145.8184814,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807771,183807605,6447,7922,60.61798477,-145.8223572,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807772,183807605,6422,7935,60.61685562,-145.8269653,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807773,183807605,6399,7949,60.61563492,-145.8312073,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807774,183807605,6372,7966,60.61415482,-145.8361969,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807775,183807605,6356,7973,60.61355209,-145.8391418,25,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807776,183807605,6343,7978,60.61312103,-145.8415375,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807777,183807605,6324,7984,60.61261368,-145.8450165,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807778,183807605,6302,7988,60.61228943,-145.8490601,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807779,183807605,6277,7992,60.61196899,-145.8536377,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807780,183807605,6260,7996,60.61163712,-145.8567505,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807781,183807605,6245,7992,60.61201859,-145.8594818,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807782,183807605,6223,7993,60.61196518,-145.8634949,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807783,183807605,6194,8000,60.61138153,-145.8688202,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807784,183807605,6145,7998,60.6116333,-145.8777618,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807785,183807605,6127,8001,60.61139297,-145.8810577,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807786,183807605,6110,7998,60.61168671,-145.8841553,25,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807787,183807605,6274,7834,60.62615585,-145.8536835,25,7,1,1,2,1,1,1,1,1,5,4,2,0,1
183807788,183807605,6264,7841,60.6255455,-145.8555298,25,7,1,1,2,1,1,1,1,1,5,4,2,0,1
183807789,183807605,6223,7860,60.62390137,-145.8630829,25,7,1,1,2,1,1,1,1,1,5,4,2,0,1
183807790,183807605,6226,7850,60.62479401,-145.8625031,25,7,1,1,2,1,1,1,1,1,5,4,2,0,1
183807791,183807605,6220,7845,60.62525177,-145.8635712,25,7,1,1,2,1,1,1,1,1,5,4,2,0,1
183807792,183807605,6203,7849,60.62491989,-145.8666992,25,7,1,1,2,1,1,1,1,1,5,4,2,0,1
183807793,183807605,6140,7888,60.62151718,-145.8783264,25,7,1,1,2,1,1,1,1,1,5,4,2,0,1
183807794,183807605,6120,7891,60.62127686,-145.8819885,25,7,1,1,2,1,1,1,1,1,5,4,2,0,1
183807795,183807605,6107,7896,60.62084961,-145.8843842,25,7,1,1,2,1,1,1,1,1,5,4,2,0,1
183807796,183807605,6288,7823,60.62712097,-145.8510895,25,7,1,1,2,1,1,1,1,1,5,4,2,0,1
183807797,183807605,6307,7808,60.62844086,-145.8475647,25,7,1,1,2,1,1,1,1,1,5,4,2,0,1
183807798,183807605,6322,7796,60.62949371,-145.8447876,25,7,1,1,2,1,1,1,1,1,5,4,2,0,1
183807799,183807605,6151,7883,60.62194824,-145.876297,25,7,1,1,2,1,1,1,1,1,5,4,2,0,1
183807800,183807605,6089,7889,60.62150574,-145.8876495,25,7,1,1,2,1,1,1,1,1,5,4,2,0,1
183807801,183807605,6035,7933,60.61763763,-145.897644,25,6,1,1,2,1,1,1,1,1,5,4,2,0,1
183807802,183807605,6042,7932,60.61771774,-145.8963623,25,6,1,1,2,1,1,1,1,1,5,4,2,0,1
183807803,183807605,6052,7926,60.61824036,-145.894516,25,6,1,1,2,1,1,1,1,1,5,4,2,0,1
183807804,183807605,6061,7915,60.6192131,-145.8928375,25,6,1,1,2,1,1,1,1,1,5,4,2,0,1
183807805,183807605,6074,7909,60.6197319,-145.8904572,25,6,1,1,2,1,1,1,1,1,5,4,2,0,1
183807806,183807605,6084,7903,60.62025452,-145.8886108,25,6,1,1,2,1,1,1,1,1,5,4,2,0,1
183807807,183807605,8586,8738,60.54073715,-145.4352417,32,6,1,1,1,1,1,1,1,1,6,4,2,0,1
183807808,183807605,8228,8570,60.55656433,-145.4997711,32,6,1,1,1,1,1,1,1,1,6,4,2,0,1
183807809,183807605,9602,8865,60.52704239,-145.2507629,32,6,1,1,1,1,1,1,1,1,15,4,2,0,1
183807810,183807605,9917,9165,60.49935532,-145.1949005,32,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807811,183807605,9024,9536,60.46815872,-145.3590698,32,6,1,1,1,1,1,1,1,1,4,4,2,0,1
183807812,183807605,9351,9773,60.4461441,-145.3007355,32,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807813,183807605,9140,10191,60.40911102,-145.3409729,32,6,1,1,1,1,1,1,1,1,4,4,2,0,1
183807814,183807605,9573,10463,60.38369751,-145.2637177,32,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807815,183807605,9615,9928,60.43161392,-145.2535248,32,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807816,183807605,9320,10285,60.40026474,-145.3087616,32,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807817,183807605,8501,9509,60.47171783,-145.4540253,32,6,1,1,1,1,1,1,1,1,4,4,2,0,1
183807818,183807605,8883,10146,60.41372299,-145.3874054,32,5,1,1,1,1,1,1,1,1,4,4,2,0,1
183807819,183807605,8647,9901,60.43622589,-145.429184,32,5,1,1,1,1,1,1,1,1,4,4,2,0,1
183807820,183807605,8852,9827,60.44242096,-145.3916168,32,5,1,1,1,1,1,1,1,1,4,4,2,0,1
183807821,183807605,8862,10291,60.40075302,-145.391861,32,5,1,1,1,1,1,1,1,1,4,4,2,0,1
183807822,183807605,8987,10536,60.37849045,-145.370285,32,5,1,1,1,1,1,1,1,1,4,4,2,0,1
183807823,183807605,9250,10618,60.3705368,-145.3229828,32,5,1,1,1,1,1,1,1,1,5,4,2,0,1
183807824,183807605,9389,10826,60.35155106,-145.2987671,32,5,1,1,1,1,1,1,1,1,5,4,2,0,1
183807825,183807605,8624,10426,60.38915253,-145.4356232,32,5,1,1,1,1,1,1,1,1,4,4,2,0,1
183807826,183807605,8688,9572,60.46566391,-145.4203033,32,5,1,1,1,1,1,1,1,1,4,4,2,0,1
183807827,183807605,9167,10695,60.36381531,-145.3383789,32,5,1,1,1,1,1,1,1,1,4,4,2,0,1
183807828,183807605,9451,10892,60.34548187,-145.2878571,32,5,1,1,1,1,1,1,1,1,5,4,2,0,1
183807829,183807605,8879,10403,60.39066696,-145.3892822,32,4,1,1,1,1,1,1,1,1,4,4,2,0,1
183807830,183807605,8734,10272,60.40274048,-145.4150085,32,4,1,1,1,1,1,1,1,1,4,4,2,0,1
183807831,183807605,10595,10664,60.3631134,-145.0794983,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807832,183807605,10636,10595,60.36919785,-145.071701,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807833,183807605,10843,10683,60.36075592,-145.034668,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807834,183807605,10928,10550,60.37245941,-145.0185547,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807835,183807605,10963,10491,60.37765884,-145.0118866,22,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807836,183807605,10926,10349,60.39050293,-145.017807,22,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807837,183807605,10854,10231,60.40128326,-145.0302277,22,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807838,183807605,10975,10248,60.39943314,-145.0083771,22,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807839,183807605,10826,10792,60.351017,-145.0383453,22,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807840,183807605,10822,10933,60.33837509,-145.0398254,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807841,183807605,10572,10935,60.33885574,-145.0850983,22,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807842,183807605,10889,10974,60.33451843,-145.0279083,22,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807843,183807605,10953,10955,60.33605194,-145.0162201,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807844,183807605,10738,10496,60.37781525,-145.0526886,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807845,183807605,10483,9906,60.431427,-145.0958252,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807846,183807605,10485,9855,60.43600082,-145.0951843,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807847,183807605,10171,10732,60.35810089,-145.156662,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807848,183807605,10201,10563,60.37319183,-145.1503601,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807849,183807605,10257,10420,60.38588333,-145.1394806,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807850,183807605,10357,10311,60.39540863,-145.1207886,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807851,183807605,10273,10193,60.40621185,-145.1354218,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807852,183807605,10082,10947,60.3390274,-145.1738586,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807853,183807605,10807,9374,60.47831345,-145.0341187,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807854,183807605,10964,10492,60.37756729,-145.0117035,22,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807855,183807605,9350,10172,60.41033554,-145.3027802,32,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807856,183807605,9705,9972,60.42744827,-145.2373962,32,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807857,183807605,9968,9841,60.4385643,-145.1889954,32,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807858,183807605,10874,9677,60.45094299,-145.0235901,32,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807859,183807605,10920,9509,60.46589279,-145.0143127,32,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807860,183807605,10929,9280,60.48641968,-145.0114136,32,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807861,183807605,10022,9120,60.50313568,-145.1755676,32,6,1,1,1,1,1,1,1,1,15,4,2,0,1
183807862,183807605,9149,9639,60.45863342,-145.3368073,32,6,1,1,1,1,1,1,1,1,4,4,2,0,1
183807863,183807605,8057,8550,60.55870438,-145.5308533,32,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807864,183807605,7083,8774,60.54043198,-145.7092438,32,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807865,183807605,7398,8019,60.6076355,-145.6490173,32,6,1,1,1,1,1,1,1,1,5,4,2,0,1
183807866,183807605,2773,9220,60.50567245,-146.4953918,21,7,1,1,1,1,1,1,1,1,17,4,2,0,1
183807867,183807605,2741,9151,60.5118866,-146.5011292,21,7,1,1,1,1,1,1,1,1,16,4,2,0,1
183807868,183807605,2691,9295,60.49899292,-146.5104218,21,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807869,183807605,2789,8762,60.54677963,-146.4918365,21,7,1,1,1,1,1,1,1,1,17,4,2,0,1
183807870,183807605,2806,8840,60.5397644,-146.4888458,21,7,1,1,1,1,1,1,1,1,17,4,2,0,1
183807871,183807605,2779,8922,60.53242111,-146.4938812,21,7,1,1,1,1,1,1,1,1,17,4,2,0,1
183807872,183807605,2751,9004,60.52507782,-146.4990997,21,7,1,1,1,1,1,1,1,1,17,4,2,0,1
183807873,183807605,2717,8963,60.52878189,-146.5052338,21,7,1,1,1,1,1,1,1,1,16,4,2,0,1
183807874,183807605,2669,9060,60.52010727,-146.5141144,21,7,1,1,1,1,1,1,1,1,16,4,2,0,1
183807875,183807605,2438,8939,60.53111649,-146.5560455,21,7,1,1,1,1,1,1,1,1,16,2,2,0,1
183807876,183807605,2671,8787,60.5446167,-146.513382,21,7,1,1,1,1,1,1,1,1,16,4,2,0,1
183807877,183807605,3011,8946,60.53010178,-146.4516449,21,7,1,1,1,1,1,1,1,1,17,4,2,0,1
183807878,183807605,3472,8727,60.54938889,-146.3672638,21,7,1,1,1,1,1,1,1,1,17,4,2,0,1
183807879,183807605,2836,9505,60.48003769,-146.4843292,21,7,1,1,1,1,1,1,1,1,7,4,2,0,1
183807880,183807605,2876,9726,60.46017075,-146.4773712,21,7,1,1,1,1,1,1,1,1,7,4,2,0,1
183807881,183807605,2591,9578,60.47364807,-146.5289917,21,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807882,183807605,2720,9453,60.48478699,-146.5053558,21,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807883,183807605,655,8061,60.61063385,-146.8806305,21,7,1,1,1,1,1,1,1,1,16,4,2,0,1
183807884,183807605,451,7918,60.62350082,-146.9178619,21,7,1,1,1,1,1,1,1,1,16,4,2,0,1
183807885,183807605,425,7581,60.653759,-146.9225464,21,7,1,1,1,1,1,1,1,1,16,4,2,0,1
183807886,183807605,498,7340,60.67538834,-146.9091339,21,7,1,1,1,1,1,1,1,1,16,4,2,0,1
183807887,183807605,201,8508,60.5705452,-146.9636078,21,7,1,1,1,1,1,1,1,1,16,2,2,0,1
183807888,183807605,302,8606,60.56174088,-146.9451904,21,7,1,1,1,1,1,1,1,1,16,2,2,0,1
183807889,183807605,634,8672,60.5557785,-146.8846588,21,7,1,1,1,1,1,1,1,1,16,2,2,0,1
183807890,183807605,909,8485,60.57251358,-146.8344269,21,7,1,1,1,1,1,1,1,1,16,2,2,0,1
183807891,183807605,1262,8540,60.56748199,-146.7700653,21,7,1,1,1,1,1,1,1,1,16,2,2,0,1
183807892,183807605,280,7801,60.63401794,-146.9490967,21,7,1,1,1,1,1,1,1,1,16,4,2,0,1
183807893,183807605,1073,6086,60.78786469,-146.8032074,21,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807894,183807605,1173,6209,60.77679062,-146.7849121,21,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807895,183807605,1194,5951,60.79994965,-146.780899,21,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807896,183807605,159,6571,60.74446106,-146.9711151,21,7,1,1,1,1,1,1,1,1,16,4,2,0,1
183807897,183807605,348,7368,60.67288971,-146.9365845,21,7,1,1,1,1,1,1,1,1,16,4,2,0,1
183807898,183807605,958,5110,60.8755188,-146.8238373,21,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807899,183807605,674,5095,60.87692261,-146.8761444,21,7,1,1,1,1,1,1,1,1,6,4,2,0,1
183807900,183807605,730,4852,60.89873123,-146.8657379,21,7,1,1,1,1,1,1,1,1,6,4,2,0,1
183807901,183807605,423,4645,60.9173584,-146.9222717,21,7,1,1,1,1,1,1,1,1,6,4,2,0,1
183807902,183807605,1209,5193,60.86800003,-146.7776642,21,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807903,183807605,1567,5736,60.81912231,-146.7121887,21,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807904,183807605,201,4579,60.9233017,-146.9631958,21,7,1,1,1,1,1,1,1,1,6,4,2,0,1
183807905,183807605,1360,4628,60.91867447,-146.7494659,21,7,1,1,1,1,1,1,1,1,5,4,2,0,1
183807906,183807605,3562,8832,60.53988647,-146.351059,21,7,1,1,3,1,1,1,1,1,17,4,2,0,1
183807907,183807605,3559,8760,60.54635239,-146.3514709,21,7,1,1,3,1,1,1,1,1,17,4,2,0,1
183807908,183807605,3545,8618,60.55911255,-146.353775,21,7,1,1,3,1,1,1,1,1,17,4,2,0,1
183807909,183807605,2926,9513,60.47925568,-146.4679718,21,7,1,1,3,1,1,1,1,1,7,4,2,0,1
183807910,183807605,3051,9562,60.47476578,-146.4452972,21,7,1,1,3,1,1,1,1,1,7,4,2,0,1
183807911,183807605,3127,9600,60.4712944,-146.4315338,21,7,1,1,3,1,1,1,1,1,7,4,2,0,1
183807912,183807605,1908,9705,60.46262741,-146.6533508,21,7,1,1,3,1,1,1,1,1,5,2,2,0,1
183807913,183807605,1908,9617,60.47052765,-146.6532593,21,7,1,1,3,1,1,1,1,1,5,2,2,0,1
183807914,183807605,1935,9519,60.47931671,-146.6482544,21,7,1,1,3,1,1,1,1,1,5,2,2,0,1
183807915,183807605,1833,9680,60.4649086,-146.6669617,21,7,1,1,3,1,1,1,1,1,5,2,2,0,1
183807916,183807605,1849,9461,60.48456192,-146.6638489,21,7,1,1,3,1,1,1,1,1,5,2,2,0,1
183807917,183807605,1783,9588,60.47319031,-146.6759644,21,7,1,1,3,1,1,1,1,1,5,2,2,0,1
183807918,183807605,1723,9701,60.46306992,-146.6869812,21,7,1,1,3,1,1,1,1,1,5,2,2,0,1
183807919,183807605,677,10109,60.42674637,-146.8773041,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807920,183807605,684,10000,60.43653488,-146.8760071,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807921,183807605,671,9889,60.44650269,-146.8783264,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807922,183807605,695,9760,60.45808029,-146.8739166,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807923,183807605,310,9585,60.47384262,-146.9438934,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807924,183807605,2643,10884,60.35635757,-146.5212555,21,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807925,183807605,2518,10933,60.35203934,-146.5439758,21,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807926,183807605,2451,10970,60.3487587,-146.5561676,21,7,1,1,3,1,1,1,1,1,5,2,2,0,1
183807927,183807605,994,9905,60.44499969,-146.8196411,21,7,1,1,3,1,1,1,1,1,5,2,2,0,1
183807928,183807605,775,9818,60.45285797,-146.8594055,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807929,183807605,975,9798,60.45461273,-146.8230286,21,7,1,1,3,1,1,1,1,1,5,2,2,0,1
183807930,183807605,856,10192,60.41926193,-146.8448334,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807931,183807605,852,9974,60.43883514,-146.8454742,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807932,183807605,845,10093,60.42815399,-146.8467865,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807933,183807605,508,10454,60.39579773,-146.9080963,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807934,183807605,2081,9083,60.51838684,-146.6212311,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807935,183807605,1460,8841,60.54039001,-146.7341614,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807936,183807605,1380,8735,60.54993439,-146.7486725,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807937,183807605,848,8705,60.55277634,-146.8456573,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807938,183807605,1039,9151,60.51268768,-146.8110657,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807939,183807605,444,8731,60.55050659,-146.9193268,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807940,183807605,451,8795,60.54475784,-146.9180603,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807941,183807605,93,8828,60.54182053,-146.9833221,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807942,183807605,71,8614,60.56103516,-146.9873199,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807943,183807605,398,8870,60.53802872,-146.9277344,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807944,183807605,606,7268,60.68183899,-146.8893433,21,7,1,1,3,1,1,1,1,1,16,4,2,0,1
183807945,183807605,296,6643,60.73798752,-146.9459991,21,7,1,1,3,1,1,1,1,1,16,4,2,0,1
183807946,183807605,418,4829,60.90084076,-146.923233,21,7,1,1,3,1,1,1,1,1,6,4,2,0,1
183807947,183807605,45,4646,60.91728973,-146.9919739,21,7,1,1,3,1,1,1,1,1,6,4,2,0,1
183807948,183807605,1266,5267,60.86133575,-146.7672119,21,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807949,183807605,1537,4410,60.93818283,-146.7166443,21,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807950,183807605,2428,6520,60.74830246,-146.5548706,21,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807951,183807605,2233,6396,60.75954819,-146.5904999,21,7,1,1,3,1,1,1,1,1,5,4,2,0,1
183807952,183807605,2458,8678,60.55453873,-146.5520782,21,7,1,1,3,1,1,1,1,1,16,2,2,0,1
183807953,183807605,3194,9489,60.4812088,-146.4191742,21,7,1,1,3,1,1,1,1,1,7,4,2,0,1
183807954,183807605,3284,9423,60.48706055,-146.4026947,21,7,1,1,3,1,1,1,1,1,7,4,2,0,1
183807955,183807605,3650,9314,60.49653244,-146.335907,21,7,1,1,3,1,1,1,1,1,7,4,2,0,1
183807956,183807605,3657,9376,60.49095917,-146.3347473,21,7,1,1,3,1,1,1,1,1,7,4,2,0,1
183807957,183807605,3719,9125,60.51343918,-146.3229828,21,7,1,1,3,1,1,1,1,1,4,4,2,0,1
183807958,183807605,565,8398,60.58038712,-146.897171,21,5,1,1,1,1,1,1,1,1,16,2,2,0,1
183807959,183807605,108,8239,60.59470367,-146.9805603,21,5,1,1,1,1,1,1,1,1,16,4,2,0,1
183807960,183807605,2040,8381,60.58143616,-146.6279755,21,5,1,1,1,1,1,1,1,1,16,2,2,0,1
183807961,183807605,1751,6515,60.74910736,-146.6790619,21,5,1,1,1,1,1,1,1,1,5,4,2,0,1
183807962,183807605,279,6255,60.77282333,-146.9490509,21,5,1,1,1,1,1,1,1,1,16,4,2,0,1
183807963,183807605,221,6138,60.78333282,-146.9596863,21,5,1,1,1,1,1,1,1,1,16,4,2,0,1
183807964,183807605,584,6836,60.72062683,-146.8932343,21,5,1,1,1,1,1,1,1,1,16,4,2,0,1
183807965,183807605,1348,6359,60.76326752,-146.7528839,21,5,1,1,1,1,1,1,1,1,5,4,2,0,1
183807966,183807605,1852,6433,60.75642395,-146.6604614,21,5,1,1,1,1,1,1,1,1,5,4,2,0,1
